France (Total Population), Death rates (period 5x10), 	Last modified: 31 May 2017, MPv5 (May07)

  Year          Age             Female            Male           Total
1816-1819        0             0.187808        0.223003        0.205796
1816-1819      1-4             0.036545        0.036579        0.036562
1816-1819      5-9             0.011950        0.011694        0.011819
1816-1819     10-14            0.005864        0.005528        0.005694
1816-1819     15-19            0.007278        0.006974        0.007127
1816-1819     20-24            0.008857        0.010905        0.009830
1816-1819     25-29            0.009222        0.009689        0.009434
1816-1819     30-34            0.010129        0.009607        0.009887
1816-1819     35-39            0.011530        0.010533        0.011055
1816-1819     40-44            0.013331        0.013016        0.013184
1816-1819     45-49            0.015350        0.016431        0.015846
1816-1819     50-54            0.019558        0.021639        0.020538
1816-1819     55-59            0.024745        0.026981        0.025823
1816-1819     60-64            0.039772        0.040500        0.040125
1816-1819     65-69            0.051403        0.053236        0.052290
1816-1819     70-74            0.081052        0.082772        0.081884
1816-1819     75-79            0.114694        0.119058        0.116796
1816-1819     80-84            0.180482        0.181799        0.181117
1816-1819     85-89            0.212881        0.214345        0.213588
1816-1819     90-94            0.254597        0.252035        0.253357
1816-1819     95-99            0.400261        0.380919        0.390405
1816-1819    100-104           0.553817        0.520353        0.536499
1816-1819    105-109           0.768778        0.709140        0.736649
1816-1819    110+              1.045174        1.044693        1.044928
1820-1829        0             0.190294        0.223630        0.207334
1820-1829      1-4             0.037925        0.038554        0.038243
1820-1829      5-9             0.012234        0.012195        0.012214
1820-1829     10-14            0.005958        0.005240        0.005591
1820-1829     15-19            0.007257        0.006621        0.006933
1820-1829     20-24            0.008755        0.010406        0.009583
1820-1829     25-29            0.009180        0.009331        0.009253
1820-1829     30-34            0.009867        0.008949        0.009440
1820-1829     35-39            0.011032        0.009894        0.010506
1820-1829     40-44            0.012317        0.012161        0.012243
1820-1829     45-49            0.014165        0.014687        0.014410
1820-1829     50-54            0.018331        0.019390        0.018818
1820-1829     55-59            0.023413        0.025411        0.024339
1820-1829     60-64            0.036636        0.037773        0.037176
1820-1829     65-69            0.050719        0.051999        0.051336
1820-1829     70-74            0.077012        0.080402        0.078632
1820-1829     75-79            0.110392        0.115035        0.112626
1820-1829     80-84            0.178953        0.179203        0.179073
1820-1829     85-89            0.220568        0.227112        0.223725
1820-1829     90-94            0.257886        0.260550        0.259151
1820-1829     95-99            0.385588        0.379977        0.382810
1820-1829    100-104           0.426092        0.422092        0.424097
1820-1829    105-109           0.689515        0.666243        0.677188
1820-1829    110+                    .              .              .
1830-1839        0             0.176791        0.209587        0.193555
1830-1839      1-4             0.037227        0.037792        0.037513
1830-1839      5-9             0.011616        0.011256        0.011434
1830-1839     10-14            0.006084        0.005250        0.005662
1830-1839     15-19            0.007526        0.006782        0.007146
1830-1839     20-24            0.009398        0.012057        0.010761
1830-1839     25-29            0.009928        0.010580        0.010259
1830-1839     30-34            0.010779        0.009862        0.010317
1830-1839     35-39            0.011857        0.011017        0.011446
1830-1839     40-44            0.013185        0.012675        0.012946
1830-1839     45-49            0.014549        0.015433        0.014956
